1129	-0.2768089996071572
1128	-0.27647455831415524
1130	-0.27507634432659045
1127	-0.2723521737426213
1131	-0.2717797948193878
1132	-0.2667103157660031
1126	-0.2659656204254058
1125	-0.2610876614587999
1133	-0.26068588178216523
1124	-0.25907261002970294
1134	-0.25382606342151953
1123	-0.24814186414889453
1135	-0.24535698190810418
1136	-0.23637238177333347
1122	-0.22760759354561816
1137	-0.22733629999736976
1138	-0.21783604931507206
1139	-0.2082597079004351
1286	-0.20825262105011602
1278	-0.2080119633250278
1287	-0.2075556677131681
1288	-0.2068621236196393
1279	-0.206622778683559
1226	0.2064469680432105
1285	-0.20548059903743698
1284	-0.20512149641544655
1277	-0.20344437640590624
1283	-0.20177139215150497
1289	-0.19936216630996628
1140	-0.19893765644151862
1282	-0.1955732165998327
1141	-0.1899445211488363
1290	-0.1885739967967788
1280	-0.1843793606625821
1230	0.18280403064906006
1142	-0.1816655292237184
1281	-0.18034039381592476
1291	-0.17790570251100093
1143	-0.17403796722510026
1231	0.17387342455147153
1225	0.17290718695259147
1292	-0.16844068068312923
1144	-0.1670634320045737
1232	0.16692057683623232
1028	0.1662852684587755
1027	0.16555997517534607
1029	0.16375946725137358
1276	-0.16103509518143658
1145	-0.16084311531421758
1026	0.16051123244079332
1030	0.15899707226712362
1233	0.1582633165422984
1293	-0.15742041786116498
1146	-0.1553109707115858
1031	0.15280644538100133
1234	0.15237733465799966
1025	0.15071746613072323
1147	-0.15052260658520122
1294	-0.14679027257763932
1148	-0.1465405876859909
1032	0.14543581566707983
1149	-0.14312193452040275
1024	0.14132092672997776
1150	-0.14036045062723088
1172	-0.13935359376636455
1171	-0.13887277799737388
1170	-0.13836283694195028
1151	-0.13822140111092984
1169	-0.13784477576935422
1168	-0.13733953939143473
1167	-0.1368586897348805
1152	-0.1365313547564065
1033	0.13652874882321064
1295	-0.13651851028002504
1166	-0.13640141061309596
1165	-0.1359557673261259
1164	-0.13551551434800124
1153	-0.13523299361739366
1163	-0.13505065275408143
1162	-0.13462971734099324
1154	-0.13434937532182398
1161	-0.13424928400696456
1023	0.13413867437711363
1160	-0.13390829831191664
1155	-0.13380929766909988
1159	-0.1336154321491636
1156	-0.13348253197030874
1158	-0.13343585778399172
1157	-0.1334063485694027
1235	0.1315151570340489
1296	-0.12783911092241287
1034	0.1267991770630631
1229	0.1265096268866229
1022	0.12609467471873217
1261	-0.12574279284359843
1260	-0.12556757719466805
1262	-0.1254412553935208
1259	-0.1251585770935686
1263	-0.1248292479533338
1258	-0.12443465890259935
1264	-0.1240545527510685
1227	0.12340105194205428
1257	-0.12330244689585831
1265	-0.12293204154398303
1256	-0.12202484680255637
1266	-0.12151124955490994
1255	-0.12005060580502712
1267	-0.11999681467217183
1297	-0.11989655225679313
1268	-0.11823724134381784
1254	-0.11767102163750555
1346	0.11738221968173068
1345	0.1172633899587769
1035	0.11713829490728164
1347	0.11695778653653371
1344	0.11695662145227509
1269	-0.1163414758759835
1343	0.11630450612963474
1348	0.11614789850821555
1342	0.1158276968240345
1349	0.1150937344624634
1253	-0.11472736051060545
1341	0.11464935600952623
1270	-0.11424665636387991
1350	0.11390205875405486
1298	-0.11299030884040256
1340	0.11283712192404191
1351	0.11253410679322438
1271	-0.11204043396379328
1252	-0.11129051093470055
1339	0.11122215840964753
1352	0.11103318848564331
1338	0.1105630455398176
1021	0.11021980786744603
1272	-0.10974271589278743
1353	0.10936239084833516
1354	0.1077848573410031
1036	0.10775706013438503
1337	0.10767613749271752
1273	-0.10738837506099483
1251	-0.10717767464224269
1236	0.10681415635997399
1299	-0.10646355542037535
1355	0.10618381957472302
1274	-0.10485659177168247
1356	0.10458832405189701
1336	0.10367142844807714
1357	0.10297601755507091
1250	-0.10228493410108919
1358	0.10142289148597348
1300	-0.10063655381455207
1359	0.09988976391587585
1037	0.09856320623818876
1360	0.09827174438380934
1361	0.09675993271916418
1249	-0.09652731304015096
1335	0.09596145213040509
1301	-0.09538714173229741
1362	0.09514201455633367
1363	0.09358761522326939
1020	0.09348970577276533
1364	0.0920478868575889
1302	-0.09091099066602565
1365	0.09043811831670302
1248	-0.08995340298768113
1038	0.08982087420945854
1366	0.08879517611402873
1334	0.0886396763188834
1228	0.08771701865179246
1367	0.08714423505840097
1303	-0.08675861689804161
1368	0.0853992793813179
1369	0.08363472924905135
1304	-0.0830145090363918
1247	-0.08254856127182868
1039	0.08192660137178114
1370	0.08173021299029681
1333	0.08080239922488819
1305	-0.07985133254390034
1371	0.07970599790210459
875	0.07887237438546668
874	0.07882394360856726
2251	0.07812219599198858
2252	0.07789714146750384
1372	0.07754391546468577
876	0.07741164780564085
1306	-0.07689121244031294
873	0.07627500756595428
2253	0.07591539192095614
2250	0.07569146058978743
877	0.07524526929938428
1373	0.07521201978290784
1237	0.07498365499476897
1040	0.07467525191870791
1332	0.07448692651368859
1307	-0.07433558637469861
1246	-0.07379092140060474
2254	0.07346257037171071
1374	0.07279719942113042
878	0.07247427679266209
418	-0.07198235862387864
419	-0.07179027347255032
1308	-0.07177555414404274
1795	-0.07170789354990961
417	-0.0715832898930626
1794	-0.07155555435114906
1796	-0.0713016806684648
420	-0.07088738724776235
872	0.07067717819626065
2255	0.07052127470961729
1375	0.0702265142794393
1793	-0.0702045047740786
1797	-0.07018411031697813
2249	0.07009839902311
416	-0.0698621681023773
1309	-0.06981175637246329
421	-0.06947228480587773
879	0.06883432971665246
1798	-0.06854311676883115
1041	0.06833296220263402
422	-0.06798138343594745
1310	-0.06787128664024145
1376	0.06764589822409654
1792	-0.06749969091907511
1799	-0.06703997838424024
415	-0.06694965590872295
11	0.0668465206392874
12	0.06679037775692145
2256	0.06673546165566495
423	-0.06666528538137068
13	0.06660277574041132
1311	-0.06620859317309208
14	0.06614496292990357
10	0.06598350328495753
1539	-0.06585025419002075
162	-0.06580703589256862
1800	-0.06558026204452598
871	0.06553838272375132
163	-0.06553315902176986
15	0.06548328852344695
1540	-0.06544954623148862
424	-0.06525766637005531
9	0.0650924268874658
16	0.064976630103264
2248	0.0649486951714146
1538	-0.06479713308744366
1087	-0.06477645799272326
1312	-0.0647305198165388
164	-0.06466021475286288
17	0.06463032921339347
1086	-0.06458350352154232
161	-0.06458064432950086
1541	-0.06453342743513554
